ID,Language_ID,Parameter_ID,Value,Source_Language_ID,Inventory_ID,OnlyInLoanwords,Result,NewDistinction,PhonemeComments
1459,waim1252,1C7F2960BE4EDD840C01C94930F1D932,ʎ,port1283,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [l, il]."
1460,waim1252,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,port1283,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [n, in]."
1461,waim1252,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,port1283,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [ɾ]."
1462,waim1252,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,port1283,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [s]."
1463,waim1252,033ACAA664F151FC56BC9595526BCFA4,v,port1283,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [b]."
1464,waim1252,E77FDA2EAABA78B3E55A968B2257CF26,z,port1283,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [d]."
1465,waim1252,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,port1283,491,yes,new phoneme,no,"acrolectal variety, via Tetum, usually [d, z]."
1466,wamb1259,694212B746622E482E0E58D50036100E,b,papu1250,492,yes,new phoneme,voicing,"no obvious voicing distinction appears in native phonology. in the case of plosives, it seems that the distinctive feature is prenasalisation rather than voicing."
1467,wamb1259,86E80A7DA80F7F58CA76F85BACA48F86,f,indo1316,492,yes,new phoneme,labiodental,not a native Indonesian phoneme. originally from Arabic and Dutch.
1468,wamb1259,ECC959553F23387998DAF88D69D7736C,ɡ,papu1250,492,yes,new phoneme,voicing,"no obvious voicing distinction appears in native phonology. in the case of plosives, it seems that the distinctive feature is prenasalisation rather than voicing."
1469,wamb1259,E8A9FEC9A1B502D54358B0FE53449BE1,n̠d̠ʒ,papu1250,492,yes,new phoneme,no,"there is an sffricate phoneme /dʒ/, prenasalisation is distinctive."
1470,wamb1259,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,papu1250,492,yes,new phoneme,no,
1471,wand1267,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,papu1250,493,yes,new phoneme,affricate,appears as [di] in established loanwords.
1472,wand1267,ECC959553F23387998DAF88D69D7736C,ɡ,papu1250,493,no,other distributional change,no,appears in native phonology only as part of [ŋg] cluster
1473,wand1267,03413638BD1DFC7AEF53192FEF71F017,l,papu1250,493,yes,new phoneme,lateral,appears as [r] in established loanwords.
1474,west2600,D9B28B2D674EBA4B03C38B36D77E563E,ə,indo1316,494,yes,new phoneme,no,
1475,west2600,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,indo1316,494,no,new phoneme,no,appears in one native word (a numeral).
1476,woli1241,694212B746622E482E0E58D50036100E,b,"indo1316,stan1318,dutc1256",495,yes,new phoneme,no,
1477,woli1241,E6253384902D489FDB1FE487B7ED4AB2,d,"indo1316,stan1318,dutc1256",495,yes,new phoneme,no,
1478,woli1241,86E80A7DA80F7F58CA76F85BACA48F86,f,"indo1316,stan1318,dutc1256",495,yes,new phoneme,labiodental,"not a native Malay phoneme, originally from Arabic."
1479,woli1241,ADF56B8E4119266843033E723A149AE2,j,"indo1316,stan1318,dutc1256",495,yes,new phoneme,approximant,
1480,woli1241,1AD6D96C35E6ADA62F1EAF5B167F75F7,ɲ,indo1316,495,yes,new phoneme,no,
1481,woli1241,E849BE91DF350F760A79E17668E93092,ɲɟ,indo1316,495,yes,new phoneme,no,Malay /dʒ/. prenasalisation is not phonemeic in Malay but is in Wolio
1482,woli1241,E77FDA2EAABA78B3E55A968B2257CF26,z,"indo1316,stan1318,dutc1256",495,yes,new phoneme,no,"not a native Malay phoneme, originally from Arabic."
1483,wotu1240,D9B28B2D674EBA4B03C38B36D77E563E,ə,indo1316,496,mostly,new phoneme,no,schwa appears in native words but in not contrastive.
1484,wotu1240,E8A9FEC9A1B502D54358B0FE53449BE1,n̠d̠ʒ,indo1316,496,yes,new phoneme,no,
1485,wotu1240,0844E3AEAF1C8E3837465942B92FE4C5,ʔ,indo1316,496,yes,new phoneme,glottal,
1486,wutu1244,5A838FF4DABE1950734CFAFAB9383903,k,tokp1240,497,yes,new phoneme,velar,there is a labial-velar approximant phoneme /w/. Other source languages too
1487,wutu1244,A2DFF488C07B9A11B5DF5EA37214750D,β,tokp1240,497,no,phonologization of allophone,no,allophone of /w/ in native phonology.
1488,yabe1254,E7FBD92350B3CA8B7B5D77E36A607068,h,,498,yes,new phoneme,no,
1489,yape1248,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,nucl1643,499,yes,new phoneme,no,maybe [ɟ]. has an allophone [ʒ]. native phoneme /d/ has a palatalized allophone. Source language: Japanese?
1490,yape1248,E7FBD92350B3CA8B7B5D77E36A607068,h,"nucl1643,ulit1238",499,yes,new phoneme,no,"uncommon, Ulithian example given is originally a spanish loanword."
1491,yaum1237,03413638BD1DFC7AEF53192FEF71F017,l,tokp1240,500,no,phonologization of allophone,lateral,"allophone of /r/ in native phonology, especially common in baby talk."
1492,yaum1237,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,tokp1240,500,no,other distributional change,no,appears word initially and finally only in loanwords. in free variation with [l] in baby talk.
1493,yaum1237,7FF174469DAC4E61520F4E1610B2F088,s,tokp1240,500,no,other distributional change,no,appears word finally only in loanwords.
1494,yuag1237,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,"stan1290,stan1293",501,yes,new phoneme,rhotic,exact phonetic representation is not given.
1495,yuag1237,7FF174469DAC4E61520F4E1610B2F088,s,"stan1290,stan1293",501,yes,new phoneme,no,
1496,curr1243,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,502,yes,new phoneme,no,
1497,chim1302,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,503,yes,new phoneme,mid vowels,
1498,chim1302,5AC0158A367D59E8C16A876321E578AB,o,stan1288,503,yes,new phoneme,mid vowels,
1499,chim1302,F62AFB705D2A2D30BB41CF3FBE917891,x,stan1288,503,mostly,other distributional change,no,"[x] is an allophone of [k] in word and syllable final position in Chimborazo Quichua, but can also be found in word initial position in Spanish loanwords"
1500,sala1272,E6253384902D489FDB1FE487B7ED4AB2,d,stan1288,504,yes,other distributional change,no,"[d] occurs syllable intially but not word initially in native vocabulary, but it does in Spanish loanwords (sometimes also realized [ð])"
1501,sala1272,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,504,yes,new phoneme,mid vowels,
1502,sala1272,5AC0158A367D59E8C16A876321E578AB,o,stan1288,504,yes,new phoneme,mid vowels,
1503,east2652,E77FDA2EAABA78B3E55A968B2257CF26,z,stan1318,505,yes,new phoneme,voicing in fricatives,Other source languages too
1504,furu1242,795215076D89B5B17C0D147BE5C341E3,ɾ,"sang1328,stan1290",506,yes,new phoneme,rhotic,long [r] occurs in interjections
1505,furu1242,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,stan1290,506,no,new phoneme,no,appears to affect the native realisation of /z/. Other source languages too
1506,mach1266,ECC959553F23387998DAF88D69D7736C,ɡ,,507,yes,new phoneme,no,
1507,mach1266,BF12DE184C2966E2D5F83A7F25285B98,mp,,507,yes,new phoneme,no,
1508,mach1266,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,,507,yes,new phoneme,no,
1509,argo1244,2F272C9C5FA2DA70706B565B2DC46DE8,aː,stan1318,508,yes,new phoneme,vowel length,
1510,argo1244,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,,508,yes,new phoneme,no,"PHOIBLE marked it as aspirated, but source doesn't"
1511,argo1244,646674CE0AF099A6E69FB25363B53313,pʼ,,508,yes,new phoneme,no,
1512,bamb1269,E7FBD92350B3CA8B7B5D77E36A607068,h,stan1318,509,mostly,unknown,glottal,
1513,bamb1269,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,stan1290,509,mostly,unknown,no,
1514,mori1278,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,"stan1293,hind1269,mara1378,tami1289",510,mostly,new phoneme,to be checked,
1515,mori1278,D9B28B2D674EBA4B03C38B36D77E563E,ə,stan1290,510,mostly,unknown,to be checked,
1516,mori1278,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,"stan1293,hind1269,mara1378,tami1289",510,mostly,new phoneme,affricate,
1517,berb1259,033ACAA664F151FC56BC9595526BCFA4,v,creo1235,511,yes,new phoneme,voicing in fricatives,
1518,berb1259,E77FDA2EAABA78B3E55A968B2257CF26,z,creo1235,511,yes,new phoneme,voicing in fricatives,
1519,huam1248,694212B746622E482E0E58D50036100E,b,stan1288,512,yes,new phoneme,voicing in plosives,
1520,huam1248,E6253384902D489FDB1FE487B7ED4AB2,d,stan1288,512,yes,new phoneme,voicing in plosives,
1521,huam1248,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,512,yes,phonologization of allophone,mid vowels,
1522,huam1248,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1288,512,yes,new phoneme,labiodental,
1523,huam1248,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,512,yes,new phoneme,voicing in plosives,
1524,huam1248,5AC0158A367D59E8C16A876321E578AB,o,stan1288,512,yes,phonologization of allophone,mid vowels,
1525,siam1242,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,,513,mostly,new phoneme,no,
1526,sumb1240,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,,514,mostly,unknown,"affricate, palato-alveolar",
1527,sumb1240,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,,514,mostly,unknown,palato-alveolar,
1528,sumb1240,1348048F53951A5E29ABA6D5360925BA,t̠ʃ,,514,mostly,unknown,"affricate, palato-alveolar",
1529,amha1245,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,,515,yes,new phoneme,to be checked,
1530,amha1245,6ADCB174BD3E66C872E3F0867DE9ADA4,pʷʼ,,515,yes,new phoneme,to be checked,
1531,amha1245,646674CE0AF099A6E69FB25363B53313,pʼ,,515,yes,new phoneme,to be checked,
1532,awng1244,8A61A9B6039DB852CE150BEC6198AFE5,ɛ,amha1245,516,no,phonologization of allophone,to be checked,
1533,awng1244,E7FBD92350B3CA8B7B5D77E36A607068,h,amha1245,516,mostly,unknown,glottal,can be omitted
1534,chum1261,ECC959553F23387998DAF88D69D7736C,ɡ,,517,yes,new phoneme,no,
1535,chum1261,E7FBD92350B3CA8B7B5D77E36A607068,h,,517,yes,new phoneme,glottal,
1536,cavi1250,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,518,yes,new phoneme,to be checked,"the grammar only provides one example (gringo), along with examples in which the foreign sounds have been shaped to Cavineña existing sounds (iglesia)"
1537,cavi1250,941ED37AAF5E9C4E1B40D85008C6B2D9,ŋ,stan1288,518,yes,new phoneme,to be checked,"the grammar only provides one example (gringo), along with examples in which the foreign sounds have been shaped to Cavineña existing sounds (iglesia)"
1538,cavi1250,5AC0158A367D59E8C16A876321E578AB,o,stan1288,518,yes,new phoneme,to be checked,"the grammar only provides one example (gringo), along with examples in which the foreign sounds have been shaped to Cavineña existing sounds (iglesia)"
1539,cham1318,5D1D7FB69E1A3C0C60001FBC0C19ED87,r,stan1288,519,yes,new phoneme,rhotic,"it's not specified if it is a trill rothic or a tap rothic, although from the transcriptions it should be trill"
1540,kari1301,A9F45477DAC8AB8BB14C84275ED3690F,ĩ,port1283,520,yes,new phoneme,to be checked,only in one or two words
1541,kano1245,694212B746622E482E0E58D50036100E,b,port1283,521,yes,new phoneme,voicing in plosives,
1542,kano1245,ECC959553F23387998DAF88D69D7736C,ɡ,port1283,521,yes,new phoneme,voicing in plosives,
1543,kano1245,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,port1283,521,yes,new phoneme,voicing in fricatives,
1544,mund1330,795215076D89B5B17C0D147BE5C341E3,ɾ,port1283,522,yes,other distributional change,to be checked,"[ɾ] occurs only in onsets but not word-initially or in codas in native words, but it appears word-initially in borrowings "
1545,huay1240,694212B746622E482E0E58D50036100E,b,stan1288,523,unknown,new phoneme,voicing in plosives,
1546,huay1240,E6253384902D489FDB1FE487B7ED4AB2,d,stan1288,523,unknown,new phoneme,voicing in plosives,
1547,huay1240,199408E3D0668F10F475143F0E8CC0CB,e,stan1288,523,unknown,new phoneme,mid vowels,
1548,huay1240,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1288,523,unknown,new phoneme,to be checked,
1549,huay1240,ECC959553F23387998DAF88D69D7736C,ɡ,stan1288,523,unknown,new phoneme,voicing in plosives,
1550,huay1240,5AC0158A367D59E8C16A876321E578AB,o,stan1288,523,unknown,new phoneme,mid vowels,
1551,toba1269,694212B746622E482E0E58D50036100E,b,,524,unknown,new phoneme,to be checked,
1552,toba1269,E6253384902D489FDB1FE487B7ED4AB2,d,,524,unknown,new phoneme,to be checked,
1553,rapa1244,86E80A7DA80F7F58CA76F85BACA48F86,f,"stan1288,tahi1242",525,yes,new phoneme,no,in Spanish loanwords sometimes adapted as /p/. in Tahitian loanwords sometimes adapted as /h/.
1554,rapa1244,7FF174469DAC4E61520F4E1610B2F088,s,stan1288,525,yes,new phoneme,no,"Spanish /s/, /tʃ/. sometimes as /t/."
1555,abip1241,E6253384902D489FDB1FE487B7ED4AB2,d,stan1288,526,yes,new phoneme,voicing in plosives,
1556,abip1241,7FF174469DAC4E61520F4E1610B2F088,s,stan1288,526,yes,new phoneme,to be checked,
1557,apal1257,694212B746622E482E0E58D50036100E,b,port1283,527,yes,new phoneme,voicing in plosives,
1558,apal1257,86E80A7DA80F7F58CA76F85BACA48F86,f,port1283,527,yes,new phoneme,labiodental,
1559,apin1244,694212B746622E482E0E58D50036100E,b,port1283,528,yes,phonologization of allophone,no,Together with cases where [b] is adapted to [p]
1560,apin1244,E6253384902D489FDB1FE487B7ED4AB2,d,port1283,528,yes,phonologization of allophone,no,Together with cases where [d] is adapted to [t]
1561,apin1244,86E80A7DA80F7F58CA76F85BACA48F86,f,port1283,528,yes,phonologization of allophone,voiceless fricatives,
1562,apin1244,E7FBD92350B3CA8B7B5D77E36A607068,h,port1283,528,yes,phonologization of allophone,voiceless fricatives,
1563,apin1244,7FF174469DAC4E61520F4E1610B2F088,s,port1283,528,yes,phonologization of allophone,voiceless fricatives,It is unclear to me whether this is a borrowed sound. Data from pag 166 inconsistent with data from pag 165
1564,apin1244,033ACAA664F151FC56BC9595526BCFA4,v,port1283,528,no,phonologization of allophone,to be checked,It is unclear to me whether this is a borrowed sound. Data from pag 166 inconsistent with data from pag 115
1565,ashe1272,03413638BD1DFC7AEF53192FEF71F017,l,stan1288,529,yes,new phoneme,lateral,It is also adapted to flap.
1566,swah1253,5E12425DA8E8C8FD24F187BE6A56D20F,ai,stan1318,530,yes,unknown,diphthongs,
1567,swah1253,25061B1A6BE5A4214D5C675C56B92574,au,stan1318,530,yes,unknown,diphthongs,
1568,swah1253,F55CF3619FAF770147652F0FDB9F146F,ɑ,stan1318,530,yes,unknown,to be checked,"An allophone of /a/, by gutturals emphatics etc., like in Arabic"
1569,swah1253,694212B746622E482E0E58D50036100E,b,stan1318,530,yes,new phoneme,to be checked,"Rarely, in elite pronunciation. Usually renfered with native implosive"
1570,swah1253,E6253384902D489FDB1FE487B7ED4AB2,d,stan1318,530,yes,new phoneme,to be checked,"Rarely, in elite pronunciation. Usually renfered with native implosive"
1571,swah1253,C74BECEC6C9DBC95D2C92E893F72A8AD,ð,stan1318,530,yes,new phoneme,,
1572,swah1253,9E3DA4E58709F9BF9E17A449D28EE7D6,ðˠ,stan1318,530,yes,new phoneme,velarized,In elite pronunciation. Sometimes labializes instead of verlarized.
1573,swah1253,C7364BE7F76504D8DE329FFF30C42424,d̠ʒ,stan1318,530,yes,new phoneme,to be checked,"Rarely, in elite pronunciation. Usually renfered with native implosive"
1574,swah1253,1832D7834F81DD97E33C58D9F70EC5C6,ɣ,stan1318,530,yes,new phoneme,,
1575,swah1253,C699D862DAE3202097065A59720E60BC,ħ,stan1318,530,yes,new phoneme,pharyngeal,In elite pronunciation.
1576,swah1253,4AC7382217172B3821AE54CD38BD8698,q,stan1318,530,yes,new phoneme,uvular,In elite pronunciation.
1577,swah1253,DF1C4BB6D5D67AF07427900EB81EF244,sˠ,stan1318,530,yes,new phoneme,velarized,In elite pronunciation. Sometimes labializes instead of verlarized.
1578,swah1253,98C25FD77ED38B80CBD57629F93A9DF8,tˠ,stan1318,530,yes,new phoneme,velarized,In elite pronunciation. Sometimes labializes instead of verlarized.
1579,swah1253,F62AFB705D2A2D30BB41CF3FBE917891,x,stan1318,530,yes,new phoneme,,
1580,swah1253,55F94F929CDB58CDE9BE8333787E3A31,ʕ,stan1318,530,yes,new phoneme,pharyngeal,In elite pronunciation.
1581,swah1253,7D184A6DCDA3EB154F9CB34651E02EEE,θ,stan1318,530,yes,new phoneme,,
1582,arch1244,DB415281921248FCDAF723AFA0D986E4,ʜ,,533,no,unknown,no,The sound is characterised as “typical for [being found in] borrowings” (p. 223).
1583,arch1244,D17CE01E5AFD7AA148785E96513B07CA,ʡ,,533,no,unknown,no,The sound is characterised as “typical for [being found in] borrowings” (p. 223).
1584,duru1236,E7FBD92350B3CA8B7B5D77E36A607068,h,halb1244,535,yes,new phoneme,no,
1585,duru1236,7FF174469DAC4E61520F4E1610B2F088,s,halb1244,535,yes,new phoneme,no,
1586,mara1378,B6D180EA250E6FBDE82C3D1F1BB4A39C,æ,stan1293,536,yes,new phoneme,no,
1587,mara1378,5745AAC70E7A7B7175204204FFBE639F,ɒ,stan1293,536,yes,new phoneme,no,
1588,moro1292,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,stan1290,537,unknown,new phoneme,no,
1589,moro1292,033ACAA664F151FC56BC9595526BCFA4,v,stan1290,537,yes,new phoneme,no,
1590,mait1250,CF50E15F866A7B9698A8F95C5C9B48B2,ɪ,hind1269,538,yes,new phoneme,no,"The single word with this sound, the conjunction /kɪ/, is only found in the speech of educated speakers."
1591,kana1281,B6D180EA250E6FBDE82C3D1F1BB4A39C,æ,stan1293,539,yes,new phoneme,no,
1592,kana1281,86E80A7DA80F7F58CA76F85BACA48F86,f,hind1269,539,yes,new phoneme,no,
1593,kana1281,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,hind1269,539,yes,new phoneme,no,
1594,kana1281,033ACAA664F151FC56BC9595526BCFA4,v,hind1269,539,yes,new phoneme,no,
1595,kana1281,E77FDA2EAABA78B3E55A968B2257CF26,z,hind1269,539,yes,new phoneme,no,
1596,puma1239,BE81A18FCCFFEDC9ACF3B18F14E766BD,ɖ,nepa1254,540,no,unknown,no,
1597,puma1239,A86FE9374CDF8B0B4762996156F388C2,ɖʰ,nepa1254,540,no,unknown,no,
1598,puma1239,64EABC4FDF5DE0BE02E889701FD34147,ʈ,nepa1254,540,no,unknown,no,
1599,puma1239,4364823B8F03525E91440277AEC22689,ʈʰ,nepa1254,540,no,unknown,no,
1600,nort2646,86E80A7DA80F7F58CA76F85BACA48F86,f,musl1236,542,yes,new phoneme,no,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1601,nort2646,C699D862DAE3202097065A59720E60BC,ħ,stan1318,542,yes,new phoneme,pharyngeal,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1602,nort2646,4AC7382217172B3821AE54CD38BD8698,q,stan1318,542,yes,new phoneme,uvular,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1603,nort2646,55F94F929CDB58CDE9BE8333787E3A31,ʕ,stan1318,542,yes,new phoneme,pharyngeal,"The grammar states that this consonant appears in loan words from Persian and Arabic, but not only those two languages."
1604,urdu1245,86E80A7DA80F7F58CA76F85BACA48F86,f,musl1236,549,no,new phoneme,labiodental,
1605,urdu1245,1832D7834F81DD97E33C58D9F70EC5C6,ɣ,stan1318,549,no,to be checked,no,
1606,urdu1245,4AC7382217172B3821AE54CD38BD8698,q,stan1318,549,unknown,to be checked,uvular,
1607,urdu1245,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,musl1236,549,no,unknown,no,
1608,urdu1245,E77FDA2EAABA78B3E55A968B2257CF26,z,musl1236,549,no,new phoneme,no,
1609,urdu1245,24934115EB451EB20C91AC9D2AD62537,χ,stan1318,549,no,new phoneme,uvular,
1610,hind1269,9E7CDEEE9F0DE43C10181AE483F62CBD,ʃ,musl1236,550,unknown,to be checked,no,
1611,dutc1256,12284E9A12BC41F54DBF307EDD516C76,æ̃ː,stan1290,551,yes,unknown,no,
1612,dutc1256,84FD9198ADD53CB38EF1B7A66DC0DB74,ɑ̃ː,stan1290,551,yes,unknown,no,
1613,dutc1256,5AC0158A367D59E8C16A876321E578AB,o,stan1290,551,yes,other distributional change,no,
1614,dutc1256,08F6CE9332919F91E699096D433AC8BB,oː,stan1293,551,yes,unknown,no,
1615,dutc1256,7CE76FD1B39B58673C93812B6769FB38,œ̃ː,stan1290,551,yes,unknown,no,
1616,dutc1256,A8502B647A72314DC6621C4135B5EE3E,ɔ̃ː,stan1290,551,yes,unknown,no,
1617,dutc1256,27E498422242BAF54775C75A8C884CF7,y,stan1290,551,yes,other distributional change,no,
1618,dutc1256,DAC6AC8BCA2D24EFF188A7129D280801,ʒ,stan1290,551,yes,other distributional change,no,
1619,yalu1240,E7FBD92350B3CA8B7B5D77E36A607068,h,,552,yes,new phoneme,glottal,
1620,yalu1240,2D6FB64B3CDC3549EF11DB98A66A9EAD,p,,552,mostly,unknown,null,
1621,koya1253,694212B746622E482E0E58D50036100E,b,,554,no,other distributional change,no,"/b/ in median position is rare and usually appears in redoublement or in loans, /b/ will usually appear in head position."
1622,koya1253,86E80A7DA80F7F58CA76F85BACA48F86,f,stan1318,554,no,other distributional change,no,"/f/ in median position is mainly in terms borrowed from Arabic, /f/ will usually appear in head position."
1623,koya1253,320B62404207303F61B0F772296C9545,ɟ,stan1318,554,no,other distributional change,no,"/ɟ/ in median position is almost solely in terms borrowed from Arabic, /ɟ/ will usually appear in head position."
1624,koya1253,5A838FF4DABE1950734CFAFAB9383903,k,"stan1318,stan1290,stan1293",554,no,other distributional change,no,"/k/ in median position with a strong majority in terms borrowed from Arabic, French, English, or lower-coast languages.
/k/ will usually appear in head position."
